지점명,날짜,기온,강수량,강우유무,습도
941,2019-09-02 19:30,22,0,0,0
941,2019-09-02 19:31,22.1,0,0,0
941,2019-09-02 19:32,22.1,0,0,0
941,2019-09-02 19:33,22.2,0,10,0
941,2019-09-02 19:34,22.2,0,10,0
941,2019-09-02 19:35,22.2,0,10,0
941,2019-09-02 19:36,22.2,0,10,0
941,2019-09-02 19:37,22.2,0,10,0
941,2019-09-02 19:38,22.2,0,10,0
941,2019-09-02 19:39,22.2,0,10,0
941,2019-09-02 19:40,22.2,0,10,0
941,2019-09-02 19:41,22.2,0,10,0
941,2019-09-02 19:42,22.2,0,10,0
941,2019-09-02 19:43,22.2,0,10,0
941,2019-09-02 19:44,22.2,0,10,0
941,2019-09-02 19:45,22.1,0,10,0
941,2019-09-02 19:46,22.1,0.5,10,0
941,2019-09-02 19:47,22.1,0,10,0
941,2019-09-02 19:48,22.1,0,10,0
941,2019-09-02 19:49,22.1,0,10,0
941,2019-09-02 19:50,22.1,0,10,0
941,2019-09-02 19:51,22.1,0,10,0
941,2019-09-02 19:52,22,0,10,0
941,2019-09-02 19:53,22,0,10,0
941,2019-09-02 19:54,22,0,10,0
941,2019-09-02 19:55,22,0,10,0
941,2019-09-02 19:56,22,0,10,0
941,2019-09-02 19:57,22,0.5,10,0
941,2019-09-02 19:58,21.9,0,10,0
941,2019-09-02 19:59,21.9,0,10,0
941,2019-09-02 20:00,21.9,0,10,0
941,2019-09-02 20:01,21.9,0,10,0
941,2019-09-02 20:02,21.9,0,10,0
941,2019-09-02 20:03,21.9,0,10,0
941,2019-09-02 20:04,21.9,0,10,0
941,2019-09-02 20:05,21.9,0,10,0
941,2019-09-02 20:06,21.9,0,10,0
941,2019-09-02 20:07,21.9,0,10,0
941,2019-09-02 20:08,21.9,0,10,0
941,2019-09-02 20:09,21.9,0,10,0
941,2019-09-02 20:10,21.9,0,10,0
941,2019-09-02 20:11,21.9,0,10,0
941,2019-09-02 20:12,21.9,0,10,0
941,2019-09-02 20:13,21.8,0,10,0
941,2019-09-02 20:14,21.9,0,0,0
941,2019-09-02 20:15,21.9,0,10,0
941,2019-09-02 20:16,21.9,0,10,0
941,2019-09-02 20:17,21.9,0,10,0
941,2019-09-02 20:18,21.9,0,10,0
941,2019-09-02 20:19,22,0,10,0
941,2019-09-02 20:20,21.8,0,10,0
941,2019-09-02 20:21,21.8,0,0,0
941,2019-09-02 20:22,21.7,0,0,0
941,2019-09-02 20:23,21.7,0,0,0
941,2019-09-02 20:24,21.7,0,0,0
941,2019-09-02 20:25,21.8,0,0,0
941,2019-09-02 20:26,21.7,0,0,0
941,2019-09-02 20:27,21.7,0,0,0
941,2019-09-02 20:28,21.7,0,0,0
941,2019-09-02 20:29,21.7,0,0,0
941,2019-09-02 20:30,21.8,0,0,0
941,2019-09-02 20:31,21.8,0,0,0
941,2019-09-02 20:32,21.8,0,0,0
941,2019-09-02 20:33,21.8,0,0,0
941,2019-09-02 20:34,21.8,0,0,0
941,2019-09-02 20:35,21.8,0,0,0
941,2019-09-02 20:36,21.9,0,0,0
941,2019-09-02 20:37,22,0,10,0
941,2019-09-02 20:38,22,0,10,0
941,2019-09-02 20:39,22,0,10,0
941,2019-09-02 20:40,22,0,10,0
941,2019-09-02 20:41,22,0,10,0
941,2019-09-02 20:42,21.9,0,10,0
941,2019-09-02 20:43,21.8,0,0,0
941,2019-09-02 20:44,21.8,0,0,0
941,2019-09-02 20:45,21.8,0,0,0
941,2019-09-02 20:46,21.8,0,0,0
941,2019-09-02 20:47,21.8,0,0,0
941,2019-09-02 20:48,21.8,0,0,0
941,2019-09-02 20:49,21.8,0,0,0
941,2019-09-02 20:50,21.8,0,0,0
941,2019-09-02 20:51,21.8,0,0,0
941,2019-09-02 20:52,21.8,0,0,0
941,2019-09-02 20:53,21.7,0,0,0
941,2019-09-02 20:54,21.7,0,0,0
941,2019-09-02 20:55,21.8,0,0,0
941,2019-09-02 20:56,21.8,0,0,0
941,2019-09-02 20:57,21.8,0,0,0
941,2019-09-02 20:58,21.8,0,0,0
941,2019-09-02 20:59,21.8,0,0,0
941,2019-09-02 21:00,21.8,0,0,0
941,2019-09-02 21:01,21.8,0,0,0
941,2019-09-02 21:02,21.7,0,0,0
941,2019-09-02 21:03,21.7,0,0,0
941,2019-09-02 21:04,21.8,0,0,0
941,2019-09-02 21:05,21.7,0,0,0
941,2019-09-02 21:06,21.7,0,0,0
941,2019-09-02 21:07,21.7,0,0,0
941,2019-09-02 21:08,21.7,0,0,0
941,2019-09-02 21:09,21.7,0,0,0
941,2019-09-02 21:10,21.7,0,0,0
941,2019-09-02 21:11,21.7,0,0,0
941,2019-09-02 21:12,21.7,0,0,0
941,2019-09-02 21:13,21.8,0,0,0
941,2019-09-02 21:14,21.8,0,0,0
941,2019-09-02 21:15,21.8,0,0,0
941,2019-09-02 21:16,21.8,0,0,0
941,2019-09-02 21:17,21.8,0,0,0
941,2019-09-02 21:18,21.8,0,0,0
941,2019-09-02 21:19,21.8,0,0,0
941,2019-09-02 21:20,21.8,0,0,0
941,2019-09-02 21:21,21.8,0,0,0
941,2019-09-02 21:22,21.8,0,0,0
941,2019-09-02 21:23,21.8,0,0,0
941,2019-09-02 21:24,21.8,0,0,0
941,2019-09-02 21:25,21.8,0,0,0
941,2019-09-02 21:26,21.8,0,0,0
941,2019-09-02 21:27,21.8,0,0,0
941,2019-09-02 21:28,21.8,0,0,0
941,2019-09-02 21:29,21.9,0,0,0
941,2019-09-02 21:30,21.9,0,10,0
941,2019-09-02 21:31,22,0.5,10,0
941,2019-09-02 21:32,22,0,10,0
941,2019-09-02 21:33,22,0,10,0
941,2019-09-02 21:34,22,0,10,0
941,2019-09-02 21:35,22,0,10,0
941,2019-09-02 21:36,22,0,10,0
941,2019-09-02 21:37,22,0,10,0
941,2019-09-02 21:38,22,0,10,0
941,2019-09-02 21:39,22,0,10,0
941,2019-09-02 21:40,22,0.5,10,0
941,2019-09-02 21:41,22,0,10,0
941,2019-09-02 21:42,21.9,0,10,0
941,2019-09-02 21:43,21.9,0,10,0
941,2019-09-02 21:44,22,0,10,0
941,2019-09-02 21:45,22,0,10,0
941,2019-09-02 21:46,22,0,10,0
941,2019-09-02 21:47,22,0,10,0
941,2019-09-02 21:48,22,0,10,0
941,2019-09-02 21:49,21.9,0.5,10,0
941,2019-09-02 21:50,21.9,0,10,0
941,2019-09-02 21:51,21.9,0,10,0
941,2019-09-02 21:52,21.9,0,10,0
941,2019-09-02 21:53,21.9,0,10,0
941,2019-09-02 21:54,21.9,0,10,0
941,2019-09-02 21:55,21.9,0,10,0
941,2019-09-02 21:56,21.9,0,10,0
941,2019-09-02 21:57,21.9,0,10,0
941,2019-09-02 21:58,21.9,0,10,0
941,2019-09-02 21:59,21.9,0,10,0
941,2019-09-02 22:00,21.9,0,10,0
941,2019-09-02 22:01,21.9,0,10,0
941,2019-09-02 22:02,21.9,0,10,0
941,2019-09-02 22:03,21.9,0,10,0
941,2019-09-02 22:04,21.9,0,10,0
941,2019-09-02 22:05,21.9,0,10,0
941,2019-09-02 22:06,21.9,0,10,0
941,2019-09-02 22:07,21.7,0,0,0
941,2019-09-02 22:08,21.7,0,0,0
941,2019-09-02 22:09,21.7,0,0,0
941,2019-09-02 22:10,21.7,0,0,0
941,2019-09-02 22:11,21.7,0,0,0
941,2019-09-02 22:12,21.7,0,0,0
941,2019-09-02 22:13,21.7,0,0,0
941,2019-09-02 22:14,21.7,0,0,0
941,2019-09-02 22:15,21.7,0,0,0
941,2019-09-02 22:16,21.7,0,0,0
941,2019-09-02 22:17,21.7,0,0,0
941,2019-09-02 22:18,21.7,0,0,0
941,2019-09-02 22:19,21.7,0,0,0
941,2019-09-02 22:20,21.7,0,0,0
941,2019-09-02 22:21,21.7,0,0,0
941,2019-09-02 22:22,21.7,0,0,0
941,2019-09-02 22:23,21.7,0,0,0
941,2019-09-02 22:24,21.7,0,0,0
941,2019-09-02 22:25,21.7,0,0,0
941,2019-09-02 22:26,21.7,0,0,0
941,2019-09-02 22:27,21.7,0,0,0
941,2019-09-02 22:28,21.7,0,0,0
941,2019-09-02 22:29,21.7,0,0,0
941,2019-09-02 22:30,21.7,0,0,0
941,2019-09-02 22:31,21.7,0,0,0
941,2019-09-02 22:32,21.7,0,0,0
941,2019-09-02 22:33,21.7,0,0,0
941,2019-09-02 22:34,21.7,0,0,0
941,2019-09-02 22:35,21.7,0,0,0
941,2019-09-02 22:36,21.7,0,0,0
941,2019-09-02 22:37,21.7,0,0,0
941,2019-09-02 22:38,21.7,0,0,0
941,2019-09-02 22:39,21.7,0,0,0
941,2019-09-02 22:40,21.7,0,0,0
941,2019-09-02 22:45,21.7,0,0,0
941,2019-09-02 22:46,21.7,0,0,0
941,2019-09-02 22:47,21.7,0,0,0
941,2019-09-02 22:48,21.7,0,0,0
941,2019-09-02 22:49,21.7,0,0,0
941,2019-09-02 22:50,21.7,0,0,0
941,2019-09-02 22:51,21.7,0,0,0
941,2019-09-02 22:52,21.7,0,0,0
941,2019-09-02 22:53,21.7,0,0,0
941,2019-09-02 22:54,21.7,0,0,0
941,2019-09-02 22:55,21.7,0,0,0
941,2019-09-02 22:56,21.7,0,0,0
941,2019-09-02 22:57,21.7,0,0,0
941,2019-09-02 22:58,21.7,0,0,0
941,2019-09-02 22:59,21.8,0,0,0
941,2019-09-02 23:00,21.8,0,0,0
941,2019-09-02 23:01,21.7,0,0,0
941,2019-09-02 23:02,21.7,0,0,0
941,2019-09-02 23:03,21.7,0,0,0
941,2019-09-02 23:04,21.7,0,0,0
941,2019-09-02 23:05,21.8,0,0,0
941,2019-09-02 23:06,21.7,0,0,0
941,2019-09-02 23:07,21.8,0,0,0
941,2019-09-02 23:08,21.8,0,0,0
941,2019-09-02 23:09,21.8,0,0,0
941,2019-09-02 23:10,21.8,0,0,0
941,2019-09-02 23:13,21.8,0,0,0
941,2019-09-02 23:14,21.8,0,0,0
941,2019-09-02 23:15,21.8,0,0,0
941,2019-09-02 23:16,21.8,0,0,0
941,2019-09-02 23:17,21.8,0,0,0
941,2019-09-02 23:18,21.8,0,0,0
941,2019-09-02 23:19,21.8,0,0,0
941,2019-09-02 23:20,21.8,0,0,0
941,2019-09-02 23:21,21.8,0,0,0
941,2019-09-02 23:22,21.8,0,0,0
941,2019-09-02 23:23,21.8,0,0,0
941,2019-09-02 23:24,21.8,0,0,0
941,2019-09-02 23:25,21.8,0,0,0
941,2019-09-02 23:26,21.8,0,0,0
941,2019-09-02 23:27,21.8,0,0,0
941,2019-09-02 23:28,21.9,0,0,0
941,2019-09-02 23:29,21.9,0,0,0
941,2019-09-02 23:30,21.9,0,0,0
941,2019-09-02 23:31,21.8,0,0,0
941,2019-09-02 23:32,21.8,0,0,0
941,2019-09-02 23:33,21.8,0,0,0
941,2019-09-02 23:34,21.8,0,0,0
941,2019-09-02 23:35,21.8,0,0,0
941,2019-09-02 23:36,21.8,0,0,0
941,2019-09-02 23:37,21.8,0,0,0
941,2019-09-02 23:38,21.9,0,0,0
941,2019-09-02 23:39,21.9,0,0,0
941,2019-09-02 23:40,21.9,0,0,0
941,2019-09-02 23:41,21.8,0,0,0
941,2019-09-02 23:42,21.8,0,0,0
941,2019-09-02 23:43,21.8,0,0,0
941,2019-09-02 23:44,21.8,0,0,0
941,2019-09-02 23:45,21.8,0,0,0
941,2019-09-02 23:46,21.8,0,0,0
941,2019-09-02 23:47,21.8,0,0,0
941,2019-09-02 23:48,21.8,0,0,0
941,2019-09-02 23:49,21.8,0,0,0
941,2019-09-02 23:50,21.7,0,0,0
941,2019-09-02 23:51,21.7,0,0,0
941,2019-09-02 23:52,21.7,0,0,0
941,2019-09-02 23:53,21.7,0,0,0
941,2019-09-02 23:54,21.7,0,0,0
941,2019-09-02 23:55,21.7,0,0,0
941,2019-09-02 23:56,21.8,0,0,0
941,2019-09-02 23:57,21.8,0,0,0
941,2019-09-02 23:58,21.8,0,0,0
